text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
"Terimakasih mas Gibran, sudah menghadirkan komen-komen yang sangat menghibur dari para para netizen di masa sulit seperti ini.. 🎉🎉😊 Isi videonya sih maaf... NGGAK!!",1,1,0,0,0,0,0,0
Ternyata kyai maruf gak seburuk itu jadi wapres 😂,1,0,0,0,0,0,0,0
"Teruntuk para ""SEMUA"" pemimpin negeri yang indah ini, nanti kita berjumpa lagi di akhirat😊",1,1,0,0,0,0,0,1
Terus dia sendiri ga ada permintaan maaf atas perilakunya sendiri dan jadi contoh buruk di masyarakat? 😅,0,0,0,0,0,1,1,0
Tetap kuat sabar dan fokus mas Wapres 👍👍 saya pilih mendukung 😇,1,1,0,0,0,0,0,0
"Tiba tiba merasa punya kontribusi buat film jumbo 😂😂😂😂 Begini nih mental pejabat hasil produksi orang orang bodoh di indo,",1,0,0,0,0,1,0,0
Tiba2 PGN gelar wayang aja udah aneh 😭,0,0,0,0,1,0,0,0
Tumben ngomongnya lancar? Tinggal baca doank yaa? Biasanya ga plonga-plongo kadang kaya orang mabuk 😅,1,0,0,0,0,0,0,0
Udahlah pak guru ga perlu capek2 analisa film ini.. Dibahas dr segimanapun udah intinya ini film ga layak tayang bioskop 😭😭😭😭,0,0,0,0,1,1,0,0
Untung di Islam diajari untuk tidak mencela Pemimpin meskipun layak untuk diperlakukan seperti itu 😊,1,0,0,0,0,0,0,0
"Untung saya uda tamat sekolah, bayangkan setiap masuk kelas ada foto mas gibran di depan dari senin hingga jumat 😅",1,1,0,0,0,0,0,0
"Video di pause lebih penting baca komen, lebih bisa di percaya..😅",0,1,0,0,0,0,0,0
Video ini dibuat oleh AI kah Memang hebat mas Gibran Wakil presiden kebanggaanku 😇,1,1,0,0,0,0,0,1
Video ini sungguh menghibur 😂,1,0,0,0,0,0,0,0
Wajah yang amat sangat tertekan..😢,0,0,0,0,1,0,0,0
Wakil presiden terkonyol 👎 dlm sejarah.,0,0,0,0,0,1,1,0
"Walaupun kita nontonnya sambil ketawa ketiwi, konspirasi begini mungkin masih ada yang percaya, mana pak guru detail banget bikin konspirasi nya🤣🤣",1,0,0,0,0,0,0,0
Wapres SDM rendah 🤪👎,0,0,0,0,0,0,1,0
Wapres terbodoh😂,1,0,0,0,0,0,0,0
"Wapres yang sangat visioner, terbukti dapat menjelaskan hal rumit dengan kalimat sederhana serta hasil kerjanya nyata. Terima kasih B.J. Habibie 🙏",1,1,0,0,0,0,0,1
Wih ngeri tiba tiba likenya 105rb🤣,1,0,0,1,0,0,0,0
Wkwkwkwk lucu lagi sialan 😂,1,0,0,0,0,0,0,0
Wkwkwkwkwk duhhh takut bgt disuruh nonton😢😢😢,0,0,1,0,0,0,0,0
YA AMPUN. Sangat lucu. Tapi binatang selalu bisa membuat sesuatu yang lucu. 😂😁👍,1,0,0,0,0,0,0,0
Ya Allah semoga masih ada titik terang bagi Bangsa ini untuk punya pemimpin yang lebih baik😢 Saya gamau hujat namun cukup tahu kwalitas wapres hasil aturan Bapak :),0,0,0,0,1,0,0,0
Ya iyalah mas kita butuh alasan untuk percaya 😂,1,0,0,0,0,0,0,0
Yang ke sini bukan buat dengerin omong kosong si Gibran tapi buat baca komen sama nge-dislike ngacung ☝️,0,0,0,0,0,0,1,0
Yang komen barisan sakit hati semua 🤣😂😂,1,0,0,0,0,0,0,0
Yg kesini cuma mau liat komen lucu ☝,1,0,0,0,0,0,0,0
ak kalo mau tidur selalu dengerin nadia omara kadang bru pembukaan aku udh pules hahahah 😅,1,0,0,0,0,0,0,0
aku sakit hati betul tgk tgn2 tuuuu ishhh 😡 LINK,0,0,0,0,1,1,1,0
ayoo optimis❤,1,1,0,0,0,0,0,0
bang fufufafa akan menggantian AI dimasa depan 🔥🔥🔥🤸🤸🤸,1,0,0,1,0,0,0,1
bismillah gara2 bang ferry bikin video KWnya saya beranikan diri nonton video aslinya 🫣,0,0,0,1,0,0,0,0
bro FUFUFAFA EMANG PINTAR NGELUCU 😂😂,1,0,0,0,0,0,0,0
"editan cringe, ngomong ga lancar, isinya kosong 😅🤣, nontonnya kayak merinding 😢 bikin ga tenang 😭.",0,0,1,0,1,1,0,0
ga sabar deh hari rabu 😍😍,1,0,0,0,0,0,0,0
gw kesini cuma ngasi dislike Indonesia layak dapat pemimpin yang lebih baik 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 bukan kelas KKN model gini... 🤣💀🗿,0,0,0,0,0,1,1,0
hahahaha isi kepala kosong 😄 akhirnya cuma bisa nyontek style video orang lain. Itupun masih gagal buat keliatan pinter 🤣 Susah bro kalo emg kosong tapi maksain keliatan pinter. Malah lucu jadinya.,1,0,0,0,0,0,0,0
ihhh lucuuu plisss animasinya🥺💗,1,1,0,0,0,0,0,0
iii... Lucu😂😂😂😂,1,0,0,0,0,0,0,0
"ini cerita paling epic sih menurut ku, ini satu satunya cerita yg bikin badan aku dinginnn sampe merinding😬 ngeriii juga ya kalo jadi si sendernya",1,0,1,0,0,0,0,1
"jgn bilang kek gitu bang ,kata nenek saya. barang siapa yg memburuk buruk kan pak jokowi maka dia akan dikutuk menjadi tumbal di ikn😱😰😢😢😢",0,0,1,1,1,0,0,0
"justru ini daya saingnya mungkin, biar buruk kena hujat, otomatis view naik 😂",1,0,0,0,0,0,0,0
"kak nad raut wajahnya agak keliatan sedih/muram gtu..apa cuma aku yg ngerasa ya? kaya raut wajh kak nad sedikit berbeda gtu, ga terlalu ekspresif kaya biasa.. ka nad gapapa kann? semangat untuk ngonten kaaa❤❤",0,0,0,0,1,0,0,0
"klo Time Loop saya suka cerita di salah satu episode Stargate SG1 (series jadul😂). Ada titik dia merasa bosan, lalu melakukan apapun tanpa harus takut konsekuensi.",1,0,0,0,0,0,0,1
kok berani bgt ngedit begini 😡🥹😭 LINK,0,0,0,0,0,0,1,0
"konten pembodohan, yg ngomong orangnya halu setinggi langit, khayalan tingkat tinggi...paok😂",0,0,0,0,0,1,0,0
ksini cuma mau baca komen nyari hiburan😂😂,1,0,0,0,0,0,0,0
kucing mmg punya cara menghibur nya tersendiri... 👍👍😎,1,1,0,0,0,0,0,0
"langsung stop videonya, geli dengerin suaranya 😂 tapi tetap bacain komen, karena saya suka membaca",1,0,0,0,0,0,0,0
liat disini 90% pada gak suka.. tapi kok bisa menang 58% ya... 🤔🤥,0,0,0,0,0,0,0,1
lucu dan menggemaskan..😅,1,0,0,0,0,0,0,0
"maaf bang fufu, Saya lebih Percaya Hitler lahir di semarang 🙏😊",1,0,0,0,0,0,0,0
nde bojo menangan ki hes angel angel😡,0,0,0,0,0,0,1,0
orang kaya anda yang kerja nya dicarikan ayah dengan merusak konstitusi bangsa ga layak bahas begini an.🤮🤮,0,0,0,0,0,1,1,0
pak guru gak takut disomasi😂😂😂,1,0,0,0,0,0,0,0
pengentod handal 😂 dunianya aja seperti itu suka party mabuk2an,1,0,0,0,0,0,0,1
sederhana tp bkin kaum pembenci kesakitan😂😂🤣,1,0,0,0,0,0,0,0
"sedih banget lagunya 😭😭, sampai membuat saya nak gooning dan meletup, semoga tenang di alam sana, pak jokowi ""HIDUP JOKOWI 🗣""",0,0,0,0,1,0,0,0
"sejak jaman Dinasty Ming kerajaan Tiongkok jauh sebelum kita lahir,manusia kalahnya cuma ama CINTA 🤣",1,1,0,0,0,0,0,0
"sependapat, tp gile lu bang wkwkwk lu review film sore, malah sekalian spoiler 2 absolute cinema ""eternal sunshine & kimino nawa"" untung gw udah nonton 😂 kasihan yg belum nonton 😂 ngga ada warningnya 😂😂😂😂",1,0,0,1,0,0,0,0
skip takut nular 🤚,0,0,1,0,0,0,0,0
strategi ni cewek bagus buat nyelamatin karirnya. datang ke om bot buat cari simpati netizen. tapi salut sama si panda cuma dia ya bisa menghentikan pertualangan ratu bungkus..😂😂,1,0,0,0,0,0,0,1
"style thumbnail dan video macam ferry irwandi😂😂 tapi cara story tellingnya gk bisa bohong, keliatan kosong dan bodohnya, macam orang presentasi yg cuman text-book alias mentok liat prompter😂🤣",1,0,0,0,0,0,0,0
"waduh komenku kemarin langsung hilang,, ngeri buzzer disini bro netizen komenan negatif lagsung lenyap 😢",0,0,1,0,1,0,0,0
"wah2 filmnya ""disusupi""😂 Lagipula ini film Indonesia knp hrs pakai bhs inggris ""One For All"" kalau pakai bahasa Indonesia kgk bisakah? aduh2. Makin klhtn skrg budget dan hsl jauh aneh skl hasilnya🤣",1,0,0,0,0,0,0,0
wkwkwwkwkwkwkwkwkwkwkkwkwkkwkwkwkkwkkwkwkwkkw perang dislike 🤮,0,0,0,0,0,1,0,0
"yang sabar ya Mba Er, peluk jauh untuk mba Er🥰𝐊𝐎𝐁𝐄𝟒𝐃🥰",1,1,0,0,0,0,0,0
yg nyinyir disini memang sontoloyo..SDM rendah..otak nya dipantat..🤣🤣🤣🤣🤣,1,0,0,0,0,0,1,0
"​@ @USER kata lucu, lapor polisi😂",1,0,0,0,0,0,0,0
"​@ @USER beneran ada perempuan gila yang lebih suka sama badboy katanya lebih menantang itulah perempuan gila ,aneh kan orang mah hidup maunya yang adem adem bukan malah bikin tantangan ,elu kata ninja warrior apa 😂",0,0,0,0,0,0,0,1
​@ @USER ...jaman skrng mah hamil diluar nikah kyk udah biasa karena sdh terlalu bnyk dan malah bnyk yg simpati.dunia sdh tua😢,0,0,0,0,1,0,0,0
​@ @USER -yq8uisama sama gak dewasa kata gue mah satunya tukang bungkus satunya lagi dibungkus 😂😂😂😂,1,0,0,0,0,0,0,0
"​@ @USER laporin aja ancaman nya, pertanyaan knp gak dari dulu aja laporin ancaman nya, kan jelas jelas ini negara hukum ada polisi ada hukum di ancam kaya begitu masa takut. Pake drama nangis nangis 😂",0,0,0,0,0,0,1,0
"​@ @USER jir wkwk, bendera udah kecolong dri awal. Kalo burung ilang bru bendera bru masuk akal ceritanya 😂",1,0,0,0,0,0,0,0
"​@ @USER mernornalisasikan .. Tp setidaj nya sebagai sesama perempuan jgn menjudge ,,karna kita tdk pernah tau gmn mental seseorang apa lg dia sedang hamill peluk erat erica ❤😢😊",1,0,0,0,1,0,0,0
​@ @USER bukan pengamen bang... Kalok lu berani ngomong gitu ego dia kesenggol cok 😂,1,0,0,0,0,0,0,0
"​@ @USER km bandingkan kualitas komen km dg sy, terlihat jelas siapa yg botol. Km spt maIeng treak maIing 🤣🤣🤣 Apa kita buktikan lewat debat, kt lihat siapa yg botoI? Berani? 😎",1,0,0,0,0,0,0,1
​@ @USER ihhhh takutnyeeee😱😨,0,0,1,1,0,0,0,0
​@ @USER pun aneh namanya lagi enak 😅,1,0,0,0,0,0,0,0
"😂 Bisa pidato juga ternyata?! Komen nya negatif, senang bacanya sangat menghibur🤭",1,0,0,1,0,0,0,0
😂😂wapres wapres😂😂lucu kalilah,1,0,0,0,0,0,0,0
😂😂😂 pupupapaa adalah ketidak tau dirian seseorang dan tidak malunya seseorang meskipun kapasitasnya memang belum layak dan bahkan masih perlu belajar lagi menjawab pertanyaan tentang masalah kompleks indonesia .,1,0,0,0,0,0,0,0
😅😅😅😅😅 lucu sekali ...,1,0,0,0,0,0,0,0
😮😮😮😮... Isinya buzzer semua pilpres sdh selesai. 😅😅😅... Mantap mas wapres gibran 👍👍👍 edukasi terbaik utk para masyarakat. Yg mengerti n cerdas pst sampai sasaran inti dr edukasi ini. Tetap semangat mas wapres gibran.,1,1,0,1,0,0,0,1
@USER aldiano menangis melihat ini😅😅😅,0,0,0,0,1,0,0,0
"Aktingnya keren biar dapet simpati,inget klo emang diteror ya lapor ke polisi atau kasusin kan bisa😂😂",1,0,0,0,0,0,0,1
Dari segala pembicaraan podcast ini aku paling salut sama kata2 om ded yang bilang “ Kenapa di pertahakan? ternyata alasannya tanggung jawab yang dimana tanggung jawab ini sebenernya adalah kebahagiaan” ✨ 40:37,1,1,0,0,0,0,0,1
"Dr td ngelihati matanya kedipnya aneh ga, takutnya AI ni orang 😅😂🙏",1,0,1,0,0,0,0,0
Fufufafa menangis melihat komen. 😢 Ngadu bapak dan paman~,0,0,0,0,1,0,0,0
Gua ambil positif nya . Berani speak up dan gak menahan diri dan menanggung beban itu sendiri . Tapi tidak menormalisasi hamil di luar nikah 😊,1,0,0,0,0,0,0,0
"Iya ya kok laporannya malah ke Deddy, ya apalagi kalo bukan buat cari simpati jg sensasi jg takut karirnya ancur... Di Indo khan emang seneng bgt yg namanya sensasi, podcast jg jd rame dan viral😂",0,0,1,0,0,0,0,0
Jika ada yang nyinyir mas gibran percayalah 50% anak abah 50% kalangan sakit hati.. semangat mas gibran banyak yang mengakui kalau mas gibran itu salah satu putra terbaik Indonesia.. ❤,1,1,0,0,0,0,0,1
Lebih lucu baca komentarnya daripada dengerin lagunya 😂,1,0,0,0,0,0,0,0
"Maju terus Bung Gibran. BIARKAN ANJING menggonggong kafilah berlalu. Yang nyinyir ,iri dan dengki, dipastikan orang yg tidak ada kemampuan dan integritas. Yang penting Bung Gibran adalah Wapres yg dipilih oleh 96 juta lebih rakyat Indonesia.🎉🎉❤❤",1,1,0,0,0,0,0,1
Rakyat indonesia berduka pnya ginian... Mending lihat iklan Komix 🤦,0,0,0,0,1,0,0,0
Sakit kau bodoh. Lebih bagus turun percayalah. Jgn tlol ok 🤣🤣🤣🤣🤣🫵🫵🫵🤭🤭🤭😵‍💫,1,0,0,0,0,0,0,0
"Samaaa, pasti ketakutan bgt dia, wlopun baca komen emng kesalahan, tpi dia keren mengakui dan tanggung jwb🥹",0,0,1,0,0,0,0,1
"Sangat karismatik Pak Gibran, Mau komen buruk takut nanti saya jadi wakil Pak Gibran di 2029 😂😂😂",1,0,0,0,0,0,0,1
"Saya ngeri melihat generasi muda sekarang semakin bar bar , begal dan pelaku tawuran yg berani menghilangkan nyawa seseorang, gimana ni solusinya lihat berita pak 😅😢",0,0,1,0,1,1,0,0
Saya yg awalnya stres krn mikirin kondisi sulit. Jadi terhibur krn video mas wapres. makasi hiburannya mas wapres. Anda sangat menghibur. 🙏🙏,1,1,0,0,0,0,0,0
"Sumpah ini KHW Termerinding menurut aku.. smpe kmren aku nnton aku Stop g tau knp perasaan aku gelisah+takut, hari ini aku lanjut nnton lagi dan ternyata perasaanku g brubah🥲 pdhl brusan nnton yg sesajen g merinding kyak gini🙃🙃",0,0,1,0,0,0,0,1
Takut bgt ada yg percayaa😭,0,0,1,0,1,0,0,0
"beli like ga akan permanen, bakalan turun likenya percaya deh seluruh dunia ga sebodoh itu bot-like bakal dibersihin YouTube karena dianggap manipulatif. YouTube aja ga suka orang manipulatif 😭",0,0,0,0,0,0,1,0
"gk harus pintar, cerdas, smart, intelektual,...namun suara terbanyak itu yang menang...😢....Semoga pemimpin selanjutnya yang terbaik dan dicintai semuanya.... Aamiin....",0,1,0,0,1,0,0,0
"kok berani²nya orang dengan IPK 2,3, dapat jabatan jalur ordal dan kampanye dengan cara memelihara pembodohan lewat bansos dan joget gk jelas ngomongin soal bonus demografi 😂🤣😭",0,0,0,0,0,1,1,0
"mending lu mundur sebagai wapres.. masih banyak yang kompeten dan lebih layak dari lu bran,. mundur terhormat lebih baik dari pada lu jadi beban negara.. lu wapres 5 tahun indonesia ngga gelap lagi., udah pasti gelap gulita 😢😢",0,0,0,0,1,0,1,0
perang antara kebaikan dan keburukan itu takan pernah berhenti sampai kiamat.. mudah²an kita berada di pihak yg baik dan tulus.. semangat wapres❤❤❤❤❤,1,1,0,0,0,0,0,0
tenang mas semua ini proses kami tetap percaya 💪,1,1,0,0,0,0,0,1
tolong buzzerp di apk TT semua pindah kesini. kasihan tampak kosong tak berisi .mungkin apa yg dya katakan pun dya juga tidak mengerti 😭😭 plis,0,0,0,0,1,0,0,0
"​@ @USER -ut1vhaku sikit setitik debu pun tidak bersimpati sma si erika biar pun aku cewek... Jelas jelas dia Erica yg cari masalah dia,dan me mintaa simpati kpada netizen 😅😅😅😅",0,0,0,0,0,1,0,0
​@ @USER -v7suami ku tipe yang tidak pandai merangkai kata2 cinta😂❤,1,0,0,0,0,0,0,0
Tenkiuu selalu belanja saya makan😘Semoga melimpah limpah rezeki @USER lepas ni ✨ LINK,1,1,0,0,0,0,0,1
"Abis disamperin mama ke kosan, stok makanan auto melimpah😂",1,1,0,0,0,0,0,0
"Makan solat tidur, semoga pas bangun asi melimpah🙏🏻",1,0,0,0,0,0,0,0
@USER @USER Semoga kamu ngerasain y nder makan pas2 an biar tau nikmatnya kayak aapa😍 semoga sender yg kirim menfess dapet jatah makan melimpah ya. Aminn😇,1,1,0,0,0,0,0,1
"GURUN NYA SUDAH MENG HIJAUUUU. ROYO 🌳🌲🪴🌱🌴🌵🌾 ROYO🌳🌲🪴🍀☘️🌿🌾...( LIHAT GOOGLE ) .. NGAPAIN MINUM AIR KENCING ONTA 🐫 , OTAK SABLENG ?😛 AIR ZAM 2 MELIMPAH RUAH ORANG SE DUNIA IKUT MINUM TUH 👈🏼 MIKIIIR JELEK ! 🤔 LINK",1,0,0,0,0,1,0,0
"@USER Ya, sebenarnya enggak salah juga sih mereka bilang ""enggak emyu.. enggak makan"", ya karena emang dari segi kuantitas di sosial media sumber daya orang tolol mereka melimpah 😂, banget malah.. makannya brand pada rame-rame riding the wave.",1,0,0,0,0,0,0,1
"""Katanya Ramadan mau diet?"" Gasi, ga dulu Ramadan lagi berkah berkahnya makanan, melimpah banget tolong😫",0,0,0,0,0,0,0,1
"Hai anak Adam, pakailah pakaianmu yang indah di setiap (memasuki) masjid, makan dan minumlah, dan janganlah berlebih-lebihan (7:31) Berkah Melimpah Ramadhan .✅.",1,1,0,0,0,0,0,1
"Sungguh Allah benar2 ridho pada hamba jika makan lalu memujiNya atas makanan itu,jika minum lalu memujiNya atas minuman itu. (HR Muslim) Berkah Melimpah Ramadhan .✊✊.",1,1,0,0,0,0,0,1
“Hari-hari tasyriq adalah hari-hari untuk makan &amp;amp; minum serta berdzikir kpd Allah ‘Azza wa Jalla” (HR. Muslim dari Nubaitsah Al-Hudzaliy ra) Berkah Melimpah Ramadhan .🏴☝️🏳️.,1,1,0,0,0,0,0,1
"@USER Sebagai orang Bandung, ku udah betah banget di sini 😆 ga terlalu dingin, ga terlalu panas, pokoknya pas suhunya.. makanan enak melimpah, kemana2 kerasa deket (asal punya motor buat selap-selip), mau apa2 ada.. kecuali pantai 😭",1,1,0,0,0,0,0,1
Alhamdulillah makanan di rumah hari ini melimpah🥺,1,1,0,0,0,0,0,0
"Aku ni kebersihan sih kalo masak. Jadi selain masakan sendiri langsung kerasa. Minyak ditakar, gorengan jg pake minyak kelapa, sayur melimpah, gapake msg. Pas nemu makanan nggak dari dapur ndiri langsung syok badannya. 🙃🙃",0,0,0,1,0,0,0,1
@USER Herghhh semalam member tag gambar dia makan dekat kedai banana leaf dgn kari melimpah ruah i was like ‘eh biadapnya’ 🤣🤣🤣,1,0,0,0,0,0,0,0
"Kalo ke bukittinggi wajib kulineran ke nasi kapau di pasar atas (kalo ga salah wkwk). Btw ini lagi ga makan siang, jam 10an udah sarapan disini😭👍 Lihatlah lauknya yg berminyak dan melimpah ruah. Menggugah selera bukan?😋 LINK",1,1,0,0,0,0,0,1
RT @USER : Pulang kerja turun di stasiun Manggarai l ada soto mie porsi melimpah harganya Rp20rb🥹 Malem-malem pulang kerja makan in…,1,1,0,0,0,0,0,1
"@USER Ituuu udah makanan sehari2 nad 🙈🙈 sini sayur tahu tempe melimpah, tp paksu gabisa sayur yg ijo2 kek bayem kangkung jg 😭😭 pdhl kusukaa",0,0,0,0,1,0,0,0
"speechlessss kawan kawan dtg tengok kita , bawakkan makanan banyakkk 🥹 ya allah limpahkan rezeki yg melimpah ruah kepada kawan kawan ku ❤️",1,1,0,1,0,0,0,1
"Rasanya kaya makan geplak+wajik+bolu jadi satu, enakk kelapa melimpah ruah 🤤 LINK",1,1,0,0,0,0,0,0
@USER Craving nk makan sphagetti aglio olio sbb tgh senggugut huhu 🫠 thank you El @USER berkongsi rezeki ❤️ moga dilimpahkan rezeki melimpah ruah aamiin 🤲🏻,1,1,0,0,0,0,0,1
"Rempah2 makanan indonesia emang mantepp, tapi makanan aceh rempah2 nya gaada lawan sih melimpah kali 😭 LINK",0,0,0,0,1,0,0,1
@USER Ya kan. Kalau ke ahli nanti ketemu ahli yang romantisasi minum obat. 🤪,1,0,0,0,0,0,0,0
"Cucur udang maklang buat sumpah sedap gilaaaaaa! Tahlil tadi makan tu je, makanan lain tak pandang dah 😂",1,1,0,0,0,0,0,0
@USER Ngeles lagi.. dasar keblinger. Lembaga ini sudah tidak punya tenaga2 ahli yang mumpuni.. hanya sprt tukang nujum. Penelitian yg ringan2 saja sprt dampak makanan rebus kalau harga minyak goreng naik... 😁.,0,0,0,0,0,1,0,0
"Yg tak ajak ke rmh mesti nanyain makanan wkkw, yg rujak, tahu telor, dimsum, ini lalapan. Emg aku ahli menemukan makanan hidden gems 😎 LINK",1,1,0,0,0,0,0,1
"Biskuit itu cuman makanan tambahan aja nder, coba diatur aja makanan nya dan bisa konsul ke ahli gizi di puskesmas gratis kok 😊 LINK",1,1,0,0,0,0,0,0
@USER Makan durin 😳😳😳,0,0,0,1,0,0,0,0
RT @USER : MAKAN AJA SELUCU INI! 🤯 LINK,1,0,0,1,0,0,0,1
@USER Hayang na mah kos kitu tapi da teu bisa minum ngopi😭,0,0,0,0,1,0,0,0
"@USER Makan aja belum tentu 3x sehari, apalagi bolak2 ke dr anak dan ahli gizi 🤣",1,0,0,0,0,0,0,0
"RT @USER : Mau sarapan atau makan siang, pisang jadi pencuci mulut dengan segudang manfaat👇🏻 LINK …",1,1,0,0,0,0,0,0
"Alhamdulillah.. Untuk tahlilalan hari kedua sudah siap semua kebutuhan.. Makanan, minuman, dan cemilan sudah siap.. Semoga berkah dimalam Jumat ini 😇",1,1,0,0,0,0,0,1
@USER Kalo beneran unlimited nih ya... Mau jasa ahli gizi dan koki pribadi buat masak makanan sehat... 😅🤣,1,1,0,0,0,0,0,0
@USER ap mgkn krn formulanya gnti dr sononya? 😭 ya allah gbs byk saran krn bkn ahlinya tp semoga cpet sembua ya sis kulit knp np tu g enak bgt 🫂🫂🫂🫂🫂🫂🫂 cb perbanyak makan sayur sm buah jg!,1,0,0,0,1,0,0,1
"Pas mau makan, ada notif jimin live, niatnya mau bikin minuman dulu naruh hp di atas toples... Pas minum nya jd makan nihhh lupa kalo ternyata jimin live 😭 hp jg msh ditempat yg sama Baru inget pas selesai tahlilan 🫠 LINK",1,0,0,0,0,0,0,1
Ketika mahluk mulia dikadalin. Dukun dan Ahli kitab sihir. Terbongkar lah sudah kedok2 kalian cuma jadi pesulap bukan dukun lagi. Dukun Kang Sihir Turun kasta. Jadilah kasta dalit haram didekati. 💨👺👹🔥💥💩👽💨 LINK,0,0,0,0,0,1,1,1
LBM PBNU sedang mengadakan Bahtsul Masail ttg RUU Pengawasan Obat dan Makanan. Mendengarkan paparan dari para ahli (khubara) sebelum para ahli fikih merumuskan pandangan keagamaan atas RUU tsb kok ngeri banget ya. 🥹 LINK,0,0,1,0,1,0,0,1
"@USER kau nak aku drive ke gaung ke 😭, suruh tirarob je bawakkan, ajak dia makan skali",0,0,0,0,0,0,0,1
"Alhamdulillah siap. Ayam masak lomak cili api. 🤗 Jemput makan. Saya makan nanti petang coz tadi dah buka nasi pukol 10 tadi. Kenyang lagi. Petang ni ada tahlil. Susun masa cantik², nak ambek adik balik skola lagi. 😓 LINK",1,1,0,0,0,0,0,0
@USER Semua makanan akan berbahaya kalau berlebihan Begitu kata eks bebeb yg ahli gizi Eehh 😭😂😂,1,0,0,0,0,0,0,0
"Nak bahagia, cari cara bahagia sendiri. Create circle sendiri, taksuka buang. Jangan taksuka simpan pendam kan? Later makan diri kita. So, yes, boleh buang ahli keluarga tak? 🙂",1,0,0,0,0,0,0,1
FIRST JOB : Asdos kampus CURRENT JOB : Pienais pemda WORST JOB : HSE di PT pada kota industri DREAM JOB : Ahli utama yg punya berpintu-pintu kosan dan bercabang-cabang rumah makan 😂 LINK,1,1,0,0,0,0,0,0
Iya semlm nak beli susu ni dkt aeon mmg cari yg ada muka elsa &amp; anna je.. tak berani nk beli yg ada muka olaf sbb takot dahlia taknak minum 🤣🤣🤣 LINK,1,1,0,0,0,0,0,1
"👅: aku mau jadi ahli gizi disini! also 👅: *makan roti kismis pakai dalgona 2x, main sambil ngemil, dll*",1,1,0,0,0,0,0,1
