text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
Terimakasih atas jasamu bpk Jokowi yang aku cintai ❤❤,1,1,0,0,0,0,0,0
Ternyata kyai maruf gak seburuk itu jadi wapres 😂,1,0,0,0,0,0,0,0
Terus dia sendiri ga ada permintaan maaf atas perilakunya sendiri dan jadi contoh buruk di masyarakat? 😅,0,0,0,0,0,1,1,0
Tetep nonton walaupun takut😂,1,0,0,0,0,0,0,1
Thank You so much untuk presiden Jokowi yg benar2 mencintai rakyat nya sehat2 terus ya pak. I hope dilain waktu kita bisa berjumpa. God bless youu😢😢😢😊😊😊,1,1,0,0,0,0,0,0
"Tiba tiba merasa punya kontribusi buat film jumbo 😂😂😂😂 

Begini nih mental pejabat hasil produksi orang orang bodoh di indo,",1,0,0,0,0,1,0,0
Tiba2 PGN gelar wayang aja udah aneh 😭,0,0,0,0,1,0,0,0
"Tumben ngomongnya lancar?
Tinggal baca doank yaa?
Biasanya ga plonga-plongo kadang kaya orang mabuk 😅",1,0,0,0,0,0,0,0
Udah cinta banget tuh sore 😹,1,1,0,0,0,0,0,0
Udahlah pak guru ga perlu capek2 analisa film ini.. Dibahas dr segimanapun udah intinya ini film ga layak tayang bioskop 😭😭😭😭,0,0,0,0,1,1,0,0
Untung di Islam diajari untuk tidak mencela Pemimpin meskipun layak untuk diperlakukan seperti itu 😊,1,0,0,0,0,0,0,0
"Video di pause   lebih penting baca komen, lebih bisa di percaya..😅",0,1,0,0,0,0,0,0
Video ini sungguh menghibur 😂,1,0,0,0,0,0,0,0
"Wah jadi gk sabar nih liat di bioskop, kira kira segila apa ya orang orang yang pulang dari bioskop nya❤❤",1,1,0,0,0,0,0,1
Wajah yang amat sangat tertekan..😢,0,0,0,0,1,0,0,0
Wakil presiden terkonyol 👎 dlm sejarah.,0,0,0,0,0,1,1,0
"Walaupun kita nontonnya sambil ketawa ketiwi, konspirasi begini mungkin masih ada yang percaya, mana pak guru detail banget bikin konspirasi nya🤣🤣",1,0,0,0,0,0,0,0
Wapres SDM rendah 🤪👎,0,0,0,0,0,0,1,0
Wapres terbodoh😂,1,0,0,0,0,0,0,0
Wkwkwkwk lucu lagi sialan 😂,1,0,0,0,0,0,0,0
Wkwkwkwkwk duhhh takut bgt disuruh nonton😢😢😢,0,0,1,0,0,0,0,0
"Woaahhhh amazing!! Video edukasi yang sangat menginspirasi untuk anak moeda di zaman KNOW inihhh. Gokss🧏🏻‍♂️👏🏻👏🏻👏🏻, saking bagusnya yg DISLIKE VIDEONYA g ketauan sudah berapa orang.",1,1,0,1,0,0,0,1
YA AMPUN. Sangat lucu. Tapi binatang selalu bisa membuat sesuatu yang lucu. 😂😁👍,1,0,0,0,0,0,0,0
"Ya Allah kasihan dibully. Tapi da gimana lagi. Orang dia sendiri yang annoying maksimal. Mau dikata jangan lihat orang/ personalnya. Tapi kritik ide/ gagasannya. Tapida tapida, eksistensinya sendiri seperti parasit. 😅",0,0,0,0,0,0,1,0
Ya Allah semoga masih ada titik terang bagi Bangsa ini untuk punya pemimpin yang lebih baik😢 Saya gamau hujat namun cukup tahu kwalitas wapres hasil aturan Bapak :),0,0,0,0,1,0,0,0
Ya iyalah mas kita butuh alasan untuk percaya 😂,1,0,0,0,0,0,0,0
Yang komen barisan sakit hati semua 🤣😂😂,1,0,0,0,0,0,0,0
Yg kesini cuma mau liat komen lucu ☝,1,0,0,0,0,0,0,0
ak kalo mau tidur selalu dengerin nadia omara kadang bru pembukaan aku udh pules hahahah 😅,1,0,0,0,0,0,0,0
aku sakit hati betul tgk tgn2 tuuuu ishhh 😡 https://t.co/3m4Eqwl35I,0,0,0,0,1,1,1,0
beraniin nontonn walaupun lagi pmss yg penting dari Nadia😘😘,1,1,0,0,0,0,0,0
bismillah gara2 bang ferry bikin video KWnya saya beranikan diri nonton video aslinya 🫣,0,0,0,1,0,0,0,0
bro FUFUFAFA EMANG PINTAR NGELUCU 😂😂,1,0,0,0,0,0,0,0
"editan cringe, ngomong ga lancar, isinya kosong 😅🤣, nontonnya kayak merinding 😢 bikin ga tenang 😭.",0,0,1,0,1,1,0,0
ga sabar deh hari rabu 😍😍,1,0,0,0,0,0,0,0
"gw kesini cuma ngasi dislike

Indonesia layak dapat pemimpin yang lebih baik 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩

bukan kelas KKN model gini... 🤣💀🗿",0,0,0,0,0,1,1,0
hah miris bgt film jatuh cinta spt di film2 horor itu film terbaik indo? gw ntn film itu B bgt cuman plotnya aja yg unik 😂,1,0,0,0,0,0,0,1
hahahaha isi kepala kosong 😄 akhirnya cuma bisa nyontek style video orang lain. Itupun masih gagal buat keliatan pinter 🤣 Susah bro kalo emg kosong tapi maksain keliatan pinter. Malah lucu jadinya.,1,0,0,0,0,0,0,0
iii...    Lucu😂😂😂😂,1,0,0,0,0,0,0,0
indahnya dislikenya 17k merefrensikan 17 agustus🥹,1,1,0,0,0,0,0,0
"justru ini daya saingnya mungkin, biar buruk kena hujat, otomatis view naik 😂",1,0,0,0,0,0,0,0
"kak nad raut wajahnya agak keliatan sedih/muram gtu..apa cuma aku yg ngerasa ya? kaya raut wajh kak nad sedikit berbeda gtu, ga terlalu ekspresif kaya biasa..
ka nad gapapa kann? semangat untuk ngonten kaaa❤❤",0,0,0,0,1,0,0,0
"klo Time Loop saya suka cerita di salah satu episode Stargate SG1 (series jadul😂). Ada titik dia merasa bosan, lalu melakukan apapun tanpa harus takut konsekuensi.",1,0,0,0,0,0,0,1
kok berani bgt ngedit begini 😡🥹😭 https://t.co/7DWp13ZGNM,0,0,0,0,0,0,1,0
"konten pembodohan, yg ngomong orangnya halu setinggi langit, khayalan tingkat tinggi...paok😂",0,0,0,0,0,1,0,0
ksini cuma mau baca komen nyari hiburan😂😂,1,0,0,0,0,0,0,0
"langsung stop videonya, geli dengerin suaranya 😂 tapi tetap bacain komen, karena saya suka membaca",1,0,0,0,0,0,0,0
liat disini 90% pada gak suka.. tapi kok bisa menang 58% ya... 🤔🤥,0,0,0,0,0,0,0,1
lucu banget kucing nya 😄😍,1,1,0,0,0,0,0,0
lucu dan menggemaskan..😅,1,0,0,0,0,0,0,0
"maaf bang fufu, Saya lebih Percaya Hitler lahir di semarang 🙏😊",1,0,0,0,0,0,0,0
orang kaya anda yang kerja nya dicarikan ayah dengan merusak konstitusi bangsa ga layak bahas begini an.🤮🤮,0,0,0,0,0,1,1,0
"orng si er kan emng pergaulanya begitu jadi ga heran, knapa pd kaget si😂, harusnya gak kegocek sm anceman bocil kan dia orkay masa iya takut",1,0,0,1,0,0,0,0
pak guru gak takut disomasi😂😂😂,1,0,0,0,0,0,0,0
pengentod handal 😂 dunianya aja seperti itu suka party mabuk2an,1,0,0,0,0,0,0,1
sederhana tp bkin kaum pembenci kesakitan😂😂🤣,1,0,0,0,0,0,0,0
"sedih banget lagunya 😭😭, sampai membuat saya nak gooning dan meletup, semoga tenang di alam sana, pak jokowi



""HIDUP JOKOWI 🗣""",0,0,0,0,1,0,0,0
semangatt fokus ke depan jangan mendengarkan hinaan2 mu pak 😊❤❤,1,1,0,0,0,0,0,0
skip takut nular 🤚,0,0,1,0,0,0,0,0
so helpful! animasinya lucu banget 🤩,1,1,0,1,0,0,0,1
"style thumbnail dan video macam ferry irwandi😂😂

tapi cara story tellingnya gk bisa bohong, keliatan kosong dan bodohnya, macam orang presentasi yg cuman text-book alias mentok liat prompter😂🤣",1,0,0,0,0,0,0,0
"waduh komenku kemarin langsung hilang,, ngeri buzzer disini bro netizen komenan negatif lagsung lenyap 😢",0,0,1,0,1,0,0,0
"wah2 filmnya ""disusupi""😂 Lagipula ini film Indonesia knp hrs pakai bhs inggris ""One For All"" kalau pakai bahasa Indonesia kgk bisakah? aduh2. Makin klhtn skrg budget dan hsl jauh aneh skl hasilnya🤣",1,0,0,0,0,0,0,0
wahhhh saya sungguh benar-benar percaya bahwa ini merupakan kebangkitan PKI...🔥🔥🔥,0,0,1,1,0,1,1,0
wapres terburuk didunia 😇😒,0,0,0,0,0,0,1,0
wkwkwwkwkwkwkwkwkwkwkkwkwkkwkwkwkkwkkwkwkwkkw perang dislike 🤮,0,0,0,0,0,1,0,0
"yang sabar ya Mba Er, peluk jauh untuk mba Er🥰𝐊𝐎𝐁𝐄𝟒𝐃🥰",1,1,0,0,0,0,0,0
yg nyinyir disini  memang sontoloyo..SDM rendah..otak nya dipantat..🤣🤣🤣🤣🤣,1,0,0,0,0,0,1,0
"​@@Aminah16587klo di bongkar pasti banyak yang hujat. 
Tapi klo ngaku sendiri kan bayak yang simpatik😂😂",1,0,0,0,0,0,0,1
"​@@BRNOSTP882 kata lucu, lapor polisi😂",1,0,0,0,0,0,0,0
"​@@GagaGagaytapi beneran ada perempuan gila yang lebih suka sama badboy katanya lebih menantang 
itulah perempuan gila ,aneh kan
orang mah hidup maunya yang adem adem bukan malah bikin tantangan ,elu kata ninja warrior apa 😂",0,0,0,0,0,0,0,1
​@@Jerapahz...jaman skrng mah hamil diluar nikah kyk udah biasa karena sdh terlalu bnyk dan malah bnyk yg simpati.dunia sdh tua😢,0,0,0,0,1,0,0,0
​@@SandySetiawan-yq8uisama sama gak dewasa kata gue mah satunya tukang bungkus satunya lagi dibungkus 😂😂😂😂,1,0,0,0,0,0,0,0
"​@@bagusprasetia6077iya jir wkwk, bendera udah kecolong dri awal. Kalo burung ilang bru bendera bru masuk akal ceritanya 😂",1,0,0,0,0,0,0,0
"​@@denafsustidak mernornalisasikan ..
Tp setidaj nya sebagai sesama perempuan jgn menjudge ,,karna kita tdk pernah tau gmn mental seseorang apa lg dia sedang hamill peluk erat erica ❤😢😊",1,0,0,0,1,0,0,0
​@@jumanharianto4142vconk bukan pengamen bang... Kalok lu berani ngomong gitu ego dia kesenggol cok 😂,1,0,0,0,0,0,0,0
"​@@nugrahaanimation748jadi emang sekarang banyak yg aneh sih karena orang"" hanya komentar secara ngaco langsung tuduh PKI jika tidak sesuai dengan mau mer ka😅",0,0,0,0,0,0,1,0
​@@triosusilo1694kau pun aneh namanya lagi enak 😅,1,0,0,0,0,0,0,0
𝙐ntung nonton nya pagi² sambil ngopi + ngemil... Kalo malam aku ga sanggup takutt apalagi Cerita sinden² dan nyanyi² Jawa gt... Merinding Nya sebadan Badan kak Nad.... 😱👻,1,0,1,1,0,0,0,0
"🔥𝐀𝐋𝐄𝐗𝐈𝐒 𝟏𝟕🔥Waaduh Aku udah subscribe, bukan karena kamu minta tapi karena kualitas kontenmu benar-benar layak untuk terus diikuti !!",1,1,0,0,0,0,0,1
"😂 Bisa pidato juga ternyata?! Komen nya negatif, senang bacanya sangat menghibur🤭",1,0,0,1,0,0,0,0
😂😂wapres wapres😂😂lucu kalilah,1,0,0,0,0,0,0,0
😂😂😂 pupupapaa adalah ketidak tau dirian seseorang dan tidak malunya seseorang meskipun kapasitasnya memang belum layak dan bahkan masih perlu belajar lagi menjawab pertanyaan tentang masalah kompleks indonesia .,1,0,0,0,0,0,0,0
😅😅😅😅😅  lucu sekali ...,1,0,0,0,0,0,0,0
@@TheresiaBellaYoriedaPaatknpa g memilh diam ?? Mlh ngumbar dlu baru laporin kepolisi ??? Knpa gk lari ke keluarga nya y ... quuenn of party menangis 😂😂😂😂,1,0,0,0,0,0,0,1
@vidi aldiano menangis melihat ini😅😅😅,0,0,0,0,1,0,0,0
"BAHAGIA SELALU YA DARRENOA 🩷🩷🩷 darrenoa seindah itu... pas awal baca au ini aku langsung jatuh cinta sama darrenoa dan tentu aja tulisannya, bagus bangett kerennn!!! huhuu ga mau pisah sama darrenoa 🥺💔 https://t.co/LStIrQqIXA",1,1,0,1,0,0,0,1
"Dr td ngelihati matanya kedipnya aneh ga, takutnya AI ni orang 😅😂🙏",1,0,1,0,0,0,0,0
"Fufufafa menangis melihat komen.  😢
Ngadu bapak dan paman~",0,0,0,0,1,0,0,0
"Ga mau ngehujat krn takut perkataan buruk balik ke diri sendiri, 
Aku cuma mau bilang makasih ya mba er udh mau mempertahankan anak yang ga berdosa itu 🥹 
Semoga sehat untuk ibu dan bayinya hingga persalinan tiba dua duanya selamat Aamiin",1,1,0,0,0,0,0,1
"Gua ambil positif nya  . Berani speak up dan gak menahan diri dan menanggung beban itu sendiri .
Tapi tidak menormalisasi hamil di luar nikah 😊",1,0,0,0,0,0,0,0
"Heranya sih sella ini gak da takut nya pa gmn?? Udh sering digangguin tp kalau da suara aneh malah di samperin, kalau Q mnding kbur aja bukan malah di samperin 😅",0,0,1,0,0,0,0,1
"Iya ya kok laporannya malah ke Deddy, ya apalagi kalo bukan buat cari simpati jg sensasi jg takut karirnya ancur... Di Indo khan emang seneng bgt yg namanya sensasi, podcast jg jd rame dan viral😂",0,0,1,0,0,0,0,0
Khw kak nadia tuh bikin merinding pernah tengah malam sampe di skip buat besok pagi aja lagi dengerinnya saking takutnya 😂,0,0,1,0,0,0,0,1
Lebih lucu baca komentarnya daripada dengerin lagunya 😂,1,0,0,0,0,0,0,0
"Liat komen semua negatif,tapi aneh ko bisa menang...hebat hebat 🤔👏",1,0,0,1,0,0,0,1
Muda....ganteng....sat set....dasdes.....pinter....rendah hati....YA ALLAH TOLONG BIMBING PARA PEMIMPIN KAMI....BERILAH KEMUDAHAN.... LINDUNGILAH.....SELAMATKANLAH......kami rakyat Indonesia mcintai para pemimpin kami......❤❤❤❤❤ Indonesia.,1,1,0,0,0,0,0,1
"Rakyat indonesia berduka pnya ginian...

Mending lihat iklan Komix 
🤦",0,0,0,0,1,0,0,0
Sakit kau bodoh. Lebih bagus turun percayalah. Jgn tlol ok 🤣🤣🤣🤣🤣🫵🫵🫵🤭🤭🤭😵‍💫,1,0,0,0,0,0,0,0
"Saya ngeri melihat generasi muda sekarang semakin bar bar , begal dan pelaku tawuran yg berani menghilangkan nyawa seseorang, gimana ni solusinya lihat berita pak 😅😢",0,0,1,0,1,1,0,0
Saya yg awalnya stres krn mikirin kondisi sulit. Jadi terhibur krn video mas wapres. makasi hiburannya mas wapres. Anda sangat menghibur.  🙏🙏,1,1,0,0,0,0,0,0
"Sumpah ini KHW Termerinding menurut aku.. smpe kmren aku nnton aku Stop g tau knp perasaan aku gelisah+takut, hari ini aku lanjut nnton lagi dan ternyata perasaanku g brubah🥲 pdhl brusan nnton yg sesajen g merinding kyak gini🙃🙃",0,0,1,0,0,0,0,1
"Trs benderanya ilang tuh krn disandera, BENDERA DISANDERA ANYING MENANGIS 😭😭",0,0,1,1,1,1,0,0
"beli like ga akan permanen, bakalan turun likenya percaya deh seluruh dunia ga sebodoh itu
bot-like bakal dibersihin YouTube karena dianggap manipulatif. YouTube aja ga suka orang manipulatif 😭",0,0,0,0,0,0,1,0
"gk harus pintar, cerdas, smart, intelektual,...namun suara terbanyak itu yang menang...😢....Semoga pemimpin selanjutnya yang terbaik dan dicintai semuanya.... Aamiin....",0,1,0,0,1,0,0,0
"kok berani²nya orang dengan IPK 2,3, dapat jabatan jalur ordal dan kampanye dengan cara memelihara pembodohan lewat bansos dan joget gk jelas ngomongin soal bonus demografi 😂🤣😭",0,0,0,0,0,1,1,0
"mending lu mundur sebagai wapres.. masih banyak yang kompeten dan lebih layak dari lu bran,. mundur terhormat lebih baik dari pada lu jadi beban negara..  lu wapres 5 tahun indonesia ngga gelap lagi., udah pasti gelap gulita 😢😢",0,0,0,0,1,0,1,0
"pengen dengerin, tapi takut ngantuk. titip dislike aja deh😢",0,0,1,0,1,0,0,0
perang antara kebaikan dan keburukan itu takan pernah berhenti sampai kiamat.. mudah²an kita berada di pihak yg baik dan tulus.. semangat wapres❤❤❤❤❤,1,1,0,0,0,0,0,0
tenang mas semua ini proses kami tetap percaya 💪,1,1,0,0,0,0,0,1
tolong buzzerp di apk TT semua pindah kesini. kasihan tampak kosong tak berisi .mungkin apa yg dya katakan pun dya juga tidak mengerti 😭😭 plis,0,0,0,0,1,0,0,0
"​@@AmandaSalsabillah-ut1vhaku sikit setitik debu pun tidak bersimpati sma si erika biar pun aku cewek... Jelas jelas dia Erica yg cari masalah dia,dan me mintaa simpati kpada netizen 😅😅😅😅",0,0,0,0,0,1,0,0
​@@SabarTalks-v7suami ku tipe yang tidak pandai merangkai kata2 cinta😂❤,1,0,0,0,0,0,0,0
Tenkiuu selalu belanja saya makan😘Semoga melimpah limpah rezeki @nsnabilaaa lepas ni ✨ https://t.co/vFWP3Mo8aW,1,1,0,0,0,0,0,1
"Abis disamperin mama ke kosan, stok makanan auto melimpah😂",1,1,0,0,0,0,0,0
"Makan solat tidur, semoga pas bangun asi melimpah🙏🏻",1,0,0,0,0,0,0,0
@allebaimm @tanyarlfes Semoga kamu ngerasain y nder makan pas2 an biar tau nikmatnya kayak aapa😍 semoga sender yg kirim menfess dapet jatah makan melimpah ya. Aminn😇,1,1,0,0,0,0,0,1
"GURUN  NYA  SUDAH  MENG HIJAUUUU.  ROYO 🌳🌲🪴🌱🌴🌵🌾
ROYO🌳🌲🪴🍀☘️🌿🌾...( LIHAT GOOGLE ) .. NGAPAIN  MINUM  AIR KENCING  ONTA 🐫 , OTAK  SABLENG ?😛  AIR   ZAM 2  MELIMPAH  RUAH  ORANG  SE DUNIA  IKUT  MINUM   TUH 👈🏼  MIKIIIR  JELEK ! 🤔 https://t.co/nf61lZ6b5C",1,0,0,0,0,1,0,0
"shoutout to @DyandraGlobal beneran rapih bgt super smoooothhhh gila mantep. awal sateng dapet wecome drink banana milk mujigae😂 minum melimpah all crew, satgas, paramedic, AND THE FANS mantep bgt. mantul!!💙😭🥹🤍",1,1,0,1,0,0,0,1
"day1 puasa mashaAllah makanan melimpah bgt di kantor. mulai dr takjil, mam berat, trs dibeliin pak ong kfc jg. Alhamdulillah🥺",1,1,0,0,0,0,0,1
"""Katanya Ramadan mau diet?""
Gasi, ga dulu 
Ramadan lagi berkah berkahnya makanan, melimpah banget tolong😫",0,0,0,0,0,0,0,1
"Sungguh Allah benar2 ridho pada hamba jika makan lalu memujiNya atas makanan itu,jika minum lalu memujiNya atas minuman itu. (HR Muslim)   Berkah Melimpah Ramadhan   .💯.",1,1,0,0,0,0,0,1
Orang yang makan dan lagi bersyukur setara dengan orang yang berpuasa dan/lagi bersabar. (HR Bukhari)   Berkah Melimpah Ramadhan   .🏴☝️🏳️.,1,1,0,0,0,0,0,1
"Tadi sahur ga makan nasi...
Makan risol dari @votsssss_ dong tentunya,aslik ini beneran enak banget ca...
Aku abis 5 sendiri 🤭🤗😹

Makasi ica rezeki melimpah buatmu 🫰🏻 https://t.co/N9cSFeBSaN",1,1,0,0,0,0,0,1
"@ihugshenhe Aminnn aminn!!!! Semoga Ka Kaoru Stay Healthy, banyakin makan buah dan minum air putih! Rezeki melimpah buat kita smwaaa yakkk!!!❣️🐥",1,1,0,0,0,0,0,1
Alhamdulillah makanan di rumah hari ini melimpah🥺,1,1,0,0,0,0,0,0
"Aku ni kebersihan sih kalo masak. Jadi selain masakan sendiri langsung kerasa. Minyak ditakar, gorengan jg pake minyak kelapa, sayur melimpah, gapake msg. Pas nemu makanan nggak dari dapur ndiri langsung syok badannya. 🙃🙃",0,0,0,1,0,0,0,1
@derrurru_season Herghhh semalam member tag gambar dia makan dekat kedai banana leaf dgn kari melimpah ruah i was like ‘eh biadapnya’ 🤣🤣🤣,1,0,0,0,0,0,0,0
"Makanan langsung dari sumber2nya ini ga bakal ku sia siakan jika di rumah. Sayur mayur dari kebon, susu segar, ikan pesisir lolll. Serat, protein hewani melimpah 😍😍😍🤌",1,1,0,0,0,0,0,1
Bulan ni rezeki makanan/minuman drpd orang sekeliling melimpah ruah 😭😭😭 syukurrrrrr,1,1,0,0,0,0,0,0
"@prabanadya Ituuu udah makanan sehari2 nad 🙈🙈 sini sayur tahu tempe melimpah, tp paksu gabisa sayur yg ijo2 kek bayem kangkung jg 😭😭 pdhl kusukaa",0,0,0,0,1,0,0,0
"Ditinggal di rumah berdua aja beberapa hari, ku pikir makan kita bakal jajan di luar terus. Ternyata rezeki tu dateng dari mana aja. Kiriman makanan ke rumah jadi melimpah 🥹",1,1,0,1,0,0,0,1
"Walaupun suami takda, rezeki makan melimpah limpah. Baru masuk office tak sempat letak bag, orang dah offer makanan 🥹🫶🏻",1,1,0,1,0,0,0,1
"Rempah2 makanan indonesia emang mantepp, tapi makanan aceh rempah2 nya gaada lawan sih melimpah kali 😭 https://t.co/Zdh1JFZD5C",0,0,0,0,1,0,0,1
"RT @billybatsonkw: Happy birthday untuk cimolku 🥳🤗✨❤️ silahkan berdo’a untuk semua do’a baikmu, nnti ku aminkan bareng jama’ah tahlil 1 RT…",1,1,0,0,0,0,0,1
@tiapradiptha Ya kan. Kalau ke ahli nanti ketemu ahli yang romantisasi minum obat. 🤪,1,0,0,0,0,0,0,0
"Cucur udang maklang buat sumpah sedap gilaaaaaa! Tahlil tadi makan tu je, makanan lain tak pandang dah 😂",1,1,0,0,0,0,0,0
"@democrazymedia Ngeles lagi.. dasar keblinger. Lembaga ini sudah tidak punya tenaga2 ahli yang mumpuni.. hanya sprt tukang nujum.
Penelitian yg ringan2 saja sprt dampak makanan rebus kalau harga minyak goreng naik... 😁.",0,0,0,0,0,1,0,0
"Biskuit itu cuman makanan tambahan aja nder, coba diatur aja makanan nya dan bisa konsul ke ahli gizi di puskesmas gratis kok 😊 https://t.co/AP1T5z2sbi",1,1,0,0,0,0,0,0
@ahlinamalia Makan durin 😳😳😳,0,0,0,1,0,0,0,0
"Ada yang mau liat aku vcs ngga? sama Abang Abang yg nganterin makanan😍 kalo mau video ada di bio aku ya ☺️🥰
 
 
  
  https://t.co/6lGJm4c3dj",1,1,0,0,0,0,0,1
@AnakmamahLina12 Hayang na mah kos kitu tapi da teu bisa minum ngopi😭,0,0,0,0,1,0,0,0
"@ara2kimochi Makan aja belum tentu 3x sehari, apalagi bolak2 ke dr anak dan ahli gizi 🤣",1,0,0,0,0,0,0,0
"Ahli keluarga Low Wee Heng melambung Yee Sang ketika ‘makan besar’ sempena Tahun Baharu Cina di sebuah restoran hari ini.

📸 Izzuddin Abd Radzak | BERNAMA https://t.co/e8Cy9LfSO3",1,1,0,0,0,0,0,1
"RT @astridahlia: Mau sarapan atau makan siang, pisang jadi pencuci mulut dengan segudang manfaat👇🏻
 
https://t.co/JnnwknX…",1,1,0,0,0,0,0,0
"@tanyarlfes ahli gizi sama kerja di pabrik makanan/minuman terutama susu. dulu liat reply orang kerja di ultamilk dapet susu banyak aku jadi tergiur, tp semoga aja kecapai yaaa Aamiin🥲🤲🤲",1,1,0,0,0,0,0,1
"@FOODFESS2 Kalo beneran unlimited nih ya...
Mau jasa ahli gizi dan koki pribadi buat masak makanan sehat... 😅🤣",1,1,0,0,0,0,0,0
"Pas mau makan, ada notif jimin live, niatnya mau bikin minuman dulu naruh hp di atas toples...
Pas minum nya jd makan nihhh lupa kalo ternyata jimin live 😭 hp jg msh ditempat yg sama
Baru inget pas selesai tahlilan 🫠 https://t.co/zJq0X1QoB3",1,0,0,0,0,0,0,1
"Ketika mahluk mulia dikadalin. Dukun dan Ahli kitab sihir.

Terbongkar lah sudah kedok2 kalian cuma jadi pesulap bukan dukun lagi.

Dukun Kang Sihir Turun kasta. Jadilah kasta dalit haram didekati. 

💨👺👹🔥💥💩👽💨
https://t.co/ZHAdMmUgnI",0,0,0,0,0,1,1,1
"@iffahliyana_ kau nak aku drive ke gaung ke 😭, suruh tirarob je bawakkan, ajak dia makan skali",0,0,0,0,0,0,0,1
@armanamin330 Biar btol pak aji.. Parti x boleh makan apatah lagi hilang selera. Parti ialah sebuah pertubuhan. Obses smpai kecelaruan bahasa. Klu ahli2 parti tu muuuuungkin benner pak🤣,0,0,0,0,0,1,0,0
"Alhamdulillah siap.
Ayam masak lomak cili api. 🤗
Jemput makan. Saya makan nanti petang coz tadi dah buka nasi pukol 10 tadi. Kenyang lagi. Petang ni ada tahlil. Susun masa cantik², nak ambek adik balik skola lagi. 😓 https://t.co/9ACzu9yx4r",1,1,0,0,0,0,0,0
"@RaniKancana Semua makanan akan berbahaya kalau berlebihan
Begitu kata eks bebeb yg ahli gizi

Eehh 😭😂😂",1,0,0,0,0,0,0,0
"Nak bahagia, cari cara bahagia sendiri. Create circle sendiri, taksuka buang. Jangan taksuka simpan pendam kan? Later makan diri kita. So, yes, boleh buang ahli keluarga tak? 🙂",1,0,0,0,0,0,0,1
"FIRST JOB : Asdos kampus
CURRENT JOB : Pienais pemda
WORST JOB : HSE di PT pada kota industri 
DREAM JOB : Ahli utama yg punya berpintu-pintu kosan dan bercabang-cabang rumah makan 😂 https://t.co/IzAqloHo5a",1,1,0,0,0,0,0,0
Iya semlm nak beli susu ni dkt aeon mmg cari yg ada muka elsa &amp; anna je.. tak berani nk beli yg ada muka olaf sbb takot dahlia taknak minum 🤣🤣🤣 https://t.co/cI3hTUDFBe,1,1,0,0,0,0,0,1
